num_words,encryption_time,decryption_time,alg_run
2000,1.5103847980499268,1.3693418502807617,source_b
2000,0.09743785858154297,0.13949799537658691,source_c
2000,0.09037208557128906,0.10228729248046875,source_e
2000,1.5378799438476562,1.2659258842468262,source_b
2000,0.10793089866638184,0.16971802711486816,source_c
2000,0.08936119079589844,0.09969592094421387,source_e
2000,1.4856140613555908,1.3135266304016113,source_b
2000,0.1103978157043457,0.17189598083496094,source_c
2000,0.0919501781463623,0.0953669548034668,source_e
2000,1.5605528354644775,1.2989888191223145,source_b
2000,0.09641313552856445,0.1388857364654541,source_c
2000,0.08938193321228027,0.10271430015563965,source_e
2000,1.4775497913360596,1.3138151168823242,source_b
2000,0.09515714645385742,0.19876408576965332,source_c
2000,0.11126708984375,0.10273098945617676,source_e
2000,1.416477918624878,1.2710621356964111,source_b
2000,0.09249615669250488,0.13555383682250977,source_c
2000,0.0839071273803711,0.10579299926757812,source_e
2000,1.5046541690826416,1.2770638465881348,source_b
2000,0.09278607368469238,0.14310097694396973,source_c
2000,0.08708000183105469,0.10153818130493164,source_e
2000,1.5201711654663086,1.2765519618988037,source_b
2000,0.096893310546875,0.14238429069519043,source_c
2000,0.08452773094177246,0.1013650894165039,source_e
2000,1.5573558807373047,1.2405312061309814,source_b
2000,0.08534908294677734,0.13654208183288574,source_c
2000,0.08683586120605469,0.1026449203491211,source_e
2000,1.4501781463623047,1.2305378913879395,source_b
2000,0.09285712242126465,0.14694595336914062,source_c
2000,0.09193897247314453,0.10436391830444336,source_e
